timestamp,sensor_id,tipo,valor
2025-10-02 12:45,O03,ocupacao,0.0
2025-10-02 12:45,T01,temperatura,22.77
2025-10-02 12:45,T02,temperatura,22.59
2025-10-02 12:45,T03,temperatura,22.81
2025-10-02 13:00,L01,luminosidade,645.14
2025-10-02 13:00,L02,luminosidade,579.03
2025-10-02 13:00,L03,luminosidade,591.37
2025-10-02 13:00,O01,ocupacao,1.0
2025-10-02 13:00,O02,ocupacao,1.0
2025-10-02 13:00,O03,ocupacao,1.0
2025-10-02 13:00,T01,temperatura,22.98
2025-10-02 13:00,T02,temperatura,23.65
2025-10-02 13:00,T03,temperatura,24.11
2025-10-02 13:15,L01,luminosidade,423.48
2025-10-02 13:15,L02,luminosidade,311.39
2025-10-02 13:15,L03,luminosidade,470.47
2025-10-02 13:15,O01,ocupacao,1.0
2025-10-02 13:15,O02,ocupacao,1.0
2025-10-02 13:15,O03,ocupacao,1.0
2025-10-02 13:15,T01,temperatura,22.76
2025-10-02 13:15,T02,temperatura,23.41
2025-10-02 13:15,T03,temperatura,23.04
2025-10-02 13:30,L01,luminosidade,726.69
2025-10-02 13:30,L02,luminosidade,702.4
2025-10-02 13:30,L03,luminosidade,688.59
2025-10-02 13:30,O01,ocupacao,1.0
2025-10-02 13:30,O02,ocupacao,1.0
2025-10-02 13:30,O03,ocupacao,1.0
2025-10-02 13:30,T01,temperatura,24.22
2025-10-02 13:30,T02,temperatura,23.98
2025-10-02 13:30,T03,temperatura,22.83
2025-10-02 13:45,L01,luminosidade,754.4
2025-10-02 13:45,L02,luminosidade,587.76
2025-10-02 13:45,L03,luminosidade,629.51
2025-10-02 13:45,O01,ocupacao,0.0
2025-10-02 13:45,O02,ocupacao,1.0
2025-10-02 13:45,O03,ocupacao,1.0
2025-10-02 13:45,T01,temperatura,22.76
2025-10-02 13:45,T02,temperatura,21.77
2025-10-02 13:45,T03,temperatura,23.73
2025-10-02 14:00,L01,luminosidade,631.91
2025-10-02 14:00,L02,luminosidade,531.18
2025-10-02 14:00,L03,luminosidade,633.42
2025-10-02 14:00,O01,ocupacao,1.0
2025-10-02 14:00,O02,ocupacao,1.0
2025-10-02 14:00,O03,ocupacao,1.0
2025-10-02 14:00,T01,temperatura,22.06
2025-10-02 14:00,T02,temperatura,21.56
2025-10-02 14:00,T03,temperatura,23.43
2025-10-02 14:15,L01,luminosidade,546.22
2025-10-02 14:15,L02,luminosidade,383.53
2025-10-02 14:15,L03,luminosidade,441.18
2025-10-02 14:15,O01,ocupacao,1.0
2025-10-02 14:15,O02,ocupacao,1.0
2025-10-02 14:15,O03,ocupacao,1.0
2025-10-02 14:15,T01,temperatura,23.31
2025-10-02 14:15,T02,temperatura,22.2
2025-10-02 14:15,T03,temperatura,22.98
2025-10-02 14:30,L01,luminosidade,549.8
2025-10-02 14:30,L02,luminosidade,635.25
2025-10-02 14:30,L03,luminosidade,552.97
2025-10-02 14:30,O01,ocupacao,1.0
2025-10-02 14:30,O02,ocupacao,0.0
2025-10-02 14:30,O03,ocupacao,1.0
2025-10-02 14:30,T01,temperatura,21.9
2025-10-02 14:30,T02,temperatura,21.71
2025-10-02 14:30,T03,temperatura,24.18
2025-10-02 14:45,L01,luminosidade,773.57
2025-10-02 14:45,L02,luminosidade,726.67
2025-10-02 14:45,L03,luminosidade,752.82
2025-10-02 14:45,O01,ocupacao,1.0
2025-10-02 14:45,O02,ocupacao,1.0
2025-10-02 14:45,O03,ocupacao,1.0
2025-10-02 14:45,T01,temperatura,24.46
2025-10-02 14:45,T02,temperatura,22.93
2025-10-02 14:45,T03,temperatura,23.74
2025-10-02 15:00,L01,luminosidade,592.66
2025-10-02 15:00,L02,luminosidade,620.16
2025-10-02 15:00,L03,luminosidade,543.57
2025-10-02 15:00,O01,ocupacao,1.0
2025-10-02 15:00,O02,ocupacao,1.0
2025-10-02 15:00,O03,ocupacao,1.0
2025-10-02 15:00,T01,temperatura,23.37
2025-10-02 15:00,T02,temperatura,22.46
2025-10-02 15:00,T03,temperatura,24.61
2025-10-02 15:15,L01,luminosidade,587.21
2025-10-02 15:15,L02,luminosidade,583.52
2025-10-02 15:15,L03,luminosidade,666.58
2025-10-02 15:15,O01,ocupacao,1.0
2025-10-02 15:15,O02,ocupacao,1.0
2025-10-02 15:15,O03,ocupacao,0.0
2025-10-02 15:15,T01,temperatura,22.22
2025-10-02 15:15,T02,temperatura,22.64
2025-10-02 15:15,T03,temperatura,22.65
2025-10-02 15:30,L01,luminosidade,703.97
2025-10-02 15:30,L02,luminosidade,707.57
2025-10-02 15:30,L03,luminosidade,786.52
2025-10-02 15:30,O01,ocupacao,1.0
2025-10-02 15:30,O02,ocupacao,1.0
2025-10-02 15:30,O03,ocupacao,1.0
2025-10-02 15:30,T01,temperatura,23.8
2025-10-02 15:30,T02,temperatura,22.39
2025-10-02 15:30,T03,temperatura,21.86
2025-10-02 15:45,L01,luminosidade,689.34
2025-10-02 15:45,L02,luminosidade,616.98
2025-10-02 15:45,L03,luminosidade,677.62
2025-10-02 15:45,O01,ocupacao,1.0
2025-10-02 15:45,O02,ocupacao,0.0
2025-10-02 15:45,O03,ocupacao,1.0
2025-10-02 15:45,T01,temperatura,23.44
2025-10-02 15:45,T02,temperatura,24.16
2025-10-02 15:45,T03,temperatura,24.44
2025-10-02 16:00,L01,luminosidade,500.68
2025-10-02 16:00,L02,luminosidade,497.9
2025-10-02 16:00,L03,luminosidade,527.11
2025-10-02 16:00,O01,ocupacao,1.0
2025-10-02 16:00,O02,ocupacao,0.0
2025-10-02 16:00,O03,ocupacao,0.0
2025-10-02 16:00,T01,temperatura,22.16
2025-10-02 16:00,T02,temperatura,21.43
2025-10-02 16:00,T03,temperatura,24.64
2025-10-02 16:15,L01,luminosidade,690.1
2025-10-02 16:15,L02,luminosidade,741.53
2025-10-02 16:15,L03,luminosidade,733.82
2025-10-02 16:15,O01,ocupacao,1.0
2025-10-02 16:15,O02,ocupacao,1.0
2025-10-02 16:15,O03,ocupacao,1.0
2025-10-02 16:15,T01,temperatura,23.65
2025-10-02 16:15,T02,temperatura,23.67
2025-10-02 16:15,T03,temperatura,22.35
2025-10-02 16:30,L01,luminosidade,708.82
2025-10-02 16:30,L02,luminosidade,647.97
2025-10-02 16:30,L03,luminosidade,662.35
2025-10-02 16:30,O01,ocupacao,1.0
2025-10-02 16:30,O02,ocupacao,1.0
2025-10-02 16:30,O03,ocupacao,1.0
2025-10-02 16:30,T01,temperatura,23.32
2025-10-02 16:30,T02,temperatura,22.48
2025-10-02 16:30,T03,temperatura,22.58
2025-10-02 16:45,L01,luminosidade,671.3
2025-10-02 16:45,L02,luminosidade,595.17
2025-10-02 16:45,L03,luminosidade,650.2
2025-10-02 16:45,O01,ocupacao,1.0
2025-10-02 16:45,O02,ocupacao,1.0
2025-10-02 16:45,O03,ocupacao,1.0
2025-10-02 16:45,T01,temperatura,24.36
2025-10-02 16:45,T02,temperatura,24.45
2025-10-02 16:45,T03,temperatura,23.5
2025-10-02 17:00,L01,luminosidade,730.58
2025-10-02 17:00,L02,luminosidade,666.82
2025-10-02 17:00,L03,luminosidade,587.29
2025-10-02 17:00,O01,ocupacao,1.0
2025-10-02 17:00,O02,ocupacao,1.0
2025-10-02 17:00,O03,ocupacao,1.0
2025-10-02 17:00,T01,temperatura,22.83
2025-10-02 17:00,T02,temperatura,22.32
2025-10-02 17:00,T03,temperatura,22.54
2025-10-02 17:15,L01,luminosidade,522.65
2025-10-02 17:15,L02,luminosidade,522.81
2025-10-02 17:15,L03,luminosidade,458.96
2025-10-02 17:15,O01,ocupacao,1.0
2025-10-02 17:15,O02,ocupacao,0.0
2025-10-02 17:15,O03,ocupacao,1.0
2025-10-02 17:15,T01,temperatura,23.36
2025-10-02 17:15,T02,temperatura,21.84
2025-10-02 17:15,T03,temperatura,22.11
2025-10-02 17:30,L01,luminosidade,673.41
2025-10-02 17:30,L02,luminosidade,828.92
2025-10-02 17:30,L03,luminosidade,672.79
2025-10-02 17:30,O01,ocupacao,1.0
2025-10-02 17:30,O02,ocupacao,1.0
2025-10-02 17:30,O03,ocupacao,1.0
2025-10-02 17:30,T01,temperatura,21.87
2025-10-02 17:30,T02,temperatura,21.59
2025-10-02 17:30,T03,temperatura,21.78
2025-10-02 17:45,L01,luminosidade,591.41
2025-10-02 17:45,L02,luminosidade,549.66
2025-10-02 17:45,L03,luminosidade,615.64
2025-10-02 17:45,O01,ocupacao,1.0
2025-10-02 17:45,O02,ocupacao,1.0
2025-10-02 17:45,O03,ocupacao,1.0
2025-10-02 17:45,T01,temperatura,23.15
2025-10-02 17:45,T02,temperatura,24.3
2025-10-02 17:45,T03,temperatura,23.77
2025-10-02 18:00,L01,luminosidade,661.12
2025-10-02 18:00,L02,luminosidade,708.52
2025-10-02 18:00,L03,luminosidade,682.36
2025-10-02 18:00,O01,ocupacao,1.0
2025-10-02 18:00,O02,ocupacao,1.0
2025-10-02 18:00,O03,ocupacao,1.0
2025-10-02 18:00,T01,temperatura,23.56
2025-10-02 18:00,T02,temperatura,23.76
2025-10-02 18:00,T03,temperatura,23.07
2025-10-02 18:15,L01,luminosidade,695.11
2025-10-02 18:15,L02,luminosidade,731.46
2025-10-02 18:15,L03,luminosidade,762.03
2025-10-02 18:15,O01,ocupacao,1.0
2025-10-02 18:15,O02,ocupacao,0.0
2025-10-02 18:15,O03,ocupacao,1.0
2025-10-02 18:15,T01,temperatura,21.51
2025-10-02 18:15,T02,temperatura,23.15
2025-10-02 18:15,T03,temperatura,23.46
2025-10-02 18:30,L01,luminosidade,517.47
2025-10-02 18:30,L02,luminosidade,422.01
2025-10-02 18:30,L03,luminosidade,526.59
2025-10-02 18:30,O01,ocupacao,1.0
2025-10-02 18:30,O02,ocupacao,1.0
2025-10-02 18:30,O03,ocupacao,0.0
2025-10-02 18:30,T01,temperatura,24.51
2025-10-02 18:30,T02,temperatura,24.23
2025-10-02 18:30,T03,temperatura,22.61
2025-10-02 18:45,L01,luminosidade,654.16
2025-10-02 18:45,L02,luminosidade,529.06
2025-10-02 18:45,L03,luminosidade,582.05
2025-10-02 18:45,O01,ocupacao,1.0
2025-10-02 18:45,O02,ocupacao,1.0
2025-10-02 18:45,O03,ocupacao,1.0
2025-10-02 18:45,T01,temperatura,22.88
2025-10-02 18:45,T02,temperatura,22.7
2025-10-02 18:45,T03,temperatura,23.32
2025-10-02 19:00,L01,luminosidade,23.44
2025-10-02 19:00,L02,luminosidade,0.0
2025-10-02 19:00,L03,luminosidade,15.09
2025-10-02 19:00,O01,ocupacao,0.0
2025-10-02 19:00,O02,ocupacao,0.0
2025-10-02 19:00,O03,ocupacao,0.0
2025-10-02 19:00,T01,temperatura,21.33
2025-10-02 19:00,T02,temperatura,19.63
2025-10-02 19:00,T03,temperatura,19.52
2025-10-02 19:15,L01,luminosidade,0.0
2025-10-02 19:15,L02,luminosidade,0.0
2025-10-02 19:15,L03,luminosidade,0.0
2025-10-02 19:15,O01,ocupacao,0.0
2025-10-02 19:15,O02,ocupacao,0.0
2025-10-02 19:15,O03,ocupacao,0.0
2025-10-02 19:15,T01,temperatura,19.22
2025-10-02 19:15,T02,temperatura,19.29
2025-10-02 19:15,T03,temperatura,20.28
2025-10-02 19:30,L01,luminosidade,44.2
2025-10-02 19:30,L02,luminosidade,36.84
2025-10-02 19:30,L03,luminosidade,0.0
2025-10-02 19:30,O01,ocupacao,1.0
2025-10-02 19:30,O02,ocupacao,0.0
2025-10-02 19:30,O03,ocupacao,0.0
2025-10-02 19:30,T01,temperatura,19.98
2025-10-02 19:30,T02,temperatura,19.4
2025-10-02 19:30,T03,temperatura,18.06
2025-10-02 19:45,L01,luminosidade,0.0
2025-10-02 19:45,L02,luminosidade,44.23
2025-10-02 19:45,L03,luminosidade,0.0
2025-10-02 19:45,O01,ocupacao,0.0
2025-10-02 19:45,O02,ocupacao,1.0
2025-10-02 19:45,O03,ocupacao,0.0
2025-10-02 19:45,T01,temperatura,20.56
2025-10-02 19:45,T02,temperatura,20.08
2025-10-02 19:45,T03,temperatura,19.91
2025-10-02 20:00,L01,luminosidade,0.0
2025-10-02 20:00,L02,luminosidade,0.0
2025-10-02 20:00,L03,luminosidade,58.24
2025-10-02 20:00,O01,ocupacao,1.0
2025-10-02 20:00,O02,ocupacao,1.0
2025-10-02 20:00,O03,ocupacao,1.0
2025-10-02 20:00,T01,temperatura,20.23
2025-10-02 20:00,T02,temperatura,18.91
2025-10-02 20:00,T03,temperatura,20.37
2025-10-02 20:15,L01,luminosidade,133.16
2025-10-02 20:15,L02,luminosidade,0.0
2025-10-02 20:15,L03,luminosidade,7.62
2025-10-02 20:15,O01,ocupacao,0.0
2025-10-02 20:15,O02,ocupacao,0.0
2025-10-02 20:15,O03,ocupacao,1.0
2025-10-02 20:15,T01,temperatura,20.51
2025-10-02 20:15,T02,temperatura,19.64
2025-10-02 20:15,T03,temperatura,20.81
2025-10-02 20:30,L01,luminosidade,45.2
2025-10-02 20:30,L02,luminosidade,0.0
2025-10-02 20:30,L03,luminosidade,0.0
2025-10-02 20:30,O01,ocupacao,0.0
2025-10-02 20:30,O02,ocupacao,0.0
2025-10-02 20:30,O03,ocupacao,1.0
2025-10-02 20:30,T01,temperatura,19.14
2025-10-02 20:30,T02,temperatura,17.66
2025-10-02 20:30,T03,temperatura,20.35
2025-10-02 20:45,L01,luminosidade,0.0
2025-10-02 20:45,L02,luminosidade,0.0
2025-10-02 20:45,L03,luminosidade,30.12
2025-10-02 20:45,O01,ocupacao,1.0
2025-10-02 20:45,O02,ocupacao,1.0
2025-10-02 20:45,O03,ocupacao,0.0
2025-10-02 20:45,T01,temperatura,21.12
2025-10-02 20:45,T02,temperatura,20.05
2025-10-02 20:45,T03,temperatura,19.48
2025-10-02 21:00,L01,luminosidade,0.0
2025-10-02 21:00,L02,luminosidade,0.0
2025-10-02 21:00,L03,luminosidade,0.0
2025-10-02 21:00,O01,ocupacao,0.0
2025-10-02 21:00,O02,ocupacao,0.0
2025-10-02 21:00,O03,ocupacao,1.0
2025-10-02 21:00,T01,temperatura,20.1
2025-10-02 21:00,T02,temperatura,21.3
2025-10-02 21:00,T03,temperatura,20.26
2025-10-02 21:15,L01,luminosidade,44.06
2025-10-02 21:15,L02,luminosidade,0.0
2025-10-02 21:15,L03,luminosidade,0.0
2025-10-02 21:15,O01,ocupacao,0.0
2025-10-02 21:15,O02,ocupacao,0.0
2025-10-02 21:15,O03,ocupacao,0.0
2025-10-02 21:15,T01,temperatura,19.95
2025-10-02 21:15,T02,temperatura,19.41
2025-10-02 21:15,T03,temperatura,20.07
2025-10-02 21:30,L01,luminosidade,0.0
2025-10-02 21:30,L02,luminosidade,93.66
2025-10-02 21:30,L03,luminosidade,54.0
2025-10-02 21:30,O01,ocupacao,0.0
2025-10-02 21:30,O02,ocupacao,0.0
2025-10-02 21:30,O03,ocupacao,0.0
2025-10-02 21:30,T01,temperatura,20.09
2025-10-02 21:30,T02,temperatura,18.85
2025-10-02 21:30,T03,temperatura,20.74
2025-10-02 21:45,L01,luminosidade,32.82
2025-10-02 21:45,L02,luminosidade,41.69
2025-10-02 21:45,L03,luminosidade,0.0
2025-10-02 21:45,O01,ocupacao,0.0
2025-10-02 21:45,O02,ocupacao,0.0
2025-10-02 21:45,O03,ocupacao,0.0
2025-10-02 21:45,T01,temperatura,19.02
2025-10-02 21:45,T02,temperatura,20.09
2025-10-02 21:45,T03,temperatura,20.79
2025-10-02 22:00,L01,luminosidade,21.18
2025-10-02 22:00,L02,luminosidade,103.13
2025-10-02 22:00,L03,luminosidade,0.0
2025-10-02 22:00,O01,ocupacao,0.0
2025-10-02 22:00,O02,ocupacao,0.0
2025-10-02 22:00,O03,ocupacao,0.0
2025-10-02 22:00,T01,temperatura,19.73
2025-10-02 22:00,T02,temperatura,19.68
2025-10-02 22:00,T03,temperatura,19.24
2025-10-02 22:15,L01,luminosidade,0.0
2025-10-02 22:15,L02,luminosidade,57.44
2025-10-02 22:15,L03,luminosidade,71.62
2025-10-02 22:15,O01,ocupacao,0.0
2025-10-02 22:15,O02,ocupacao,0.0
2025-10-02 22:15,O03,ocupacao,0.0
2025-10-02 22:15,T01,temperatura,20.42
2025-10-02 22:15,T02,temperatura,20.0
2025-10-02 22:15,T03,temperatura,20.21
2025-10-02 22:30,L01,luminosidade,16.29
2025-10-02 22:30,L02,luminosidade,9.72
2025-10-02 22:30,L03,luminosidade,0.0
2025-10-02 22:30,O01,ocupacao,0.0
2025-10-02 22:30,O02,ocupacao,0.0
2025-10-02 22:30,O03,ocupacao,0.0
2025-10-02 22:30,T01,temperatura,20.95
2025-10-02 22:30,T02,temperatura,22.07
2025-10-02 22:30,T03,temperatura,20.46
2025-10-02 22:45,L01,luminosidade,0.0
2025-10-02 22:45,L02,luminosidade,0.0
2025-10-02 22:45,L03,luminosidade,65.3
2025-10-02 22:45,O01,ocupacao,0.0
2025-10-02 22:45,O02,ocupacao,0.0
2025-10-02 22:45,O03,ocupacao,0.0
2025-10-02 22:45,T01,temperatura,21.45
2025-10-02 22:45,T02,temperatura,20.28
2025-10-02 22:45,T03,temperatura,19.76
2025-10-02 23:00,L01,luminosidade,27.34
2025-10-02 23:00,L02,luminosidade,0.0
2025-10-02 23:00,L03,luminosidade,0.0
2025-10-02 23:00,O01,ocupacao,0.0
2025-10-02 23:00,O02,ocupacao,0.0
2025-10-02 23:00,O03,ocupacao,0.0
2025-10-02 23:00,T01,temperatura,19.2
2025-10-02 23:00,T02,temperatura,19.6
2025-10-02 23:00,T03,temperatura,20.67
2025-10-02 23:15,L01,luminosidade,62.19
2025-10-02 23:15,L02,luminosidade,0.0
2025-10-02 23:15,L03,luminosidade,61.26
2025-10-02 23:15,O01,ocupacao,0.0
2025-10-02 23:15,O02,ocupacao,0.0
2025-10-02 23:15,O03,ocupacao,0.0
2025-10-02 23:15,T01,temperatura,20.61
2025-10-02 23:15,T02,temperatura,21.01
2025-10-02 23:15,T03,temperatura,18.79
2025-10-02 23:30,L01,luminosidade,10.06
2025-10-02 23:30,L02,luminosidade,14.16
2025-10-02 23:30,L03,luminosidade,0.0
2025-10-02 23:30,O01,ocupacao,0.0
2025-10-02 23:30,O02,ocupacao,0.0
2025-10-02 23:30,O03,ocupacao,0.0
2025-10-02 23:30,T01,temperatura,19.06
2025-10-02 23:30,T02,temperatura,20.95
2025-10-02 23:30,T03,temperatura,19.63
2025-10-02 23:45,L01,luminosidade,6.29
2025-10-02 23:45,L02,luminosidade,51.43
2025-10-02 23:45,L03,luminosidade,0.0
2025-10-02 23:45,O01,ocupacao,0.0
2025-10-02 23:45,O02,ocupacao,0.0
2025-10-02 23:45,O03,ocupacao,0.0
2025-10-02 23:45,T01,temperatura,21.1
2025-10-02 23:45,T02,temperatura,20.81
2025-10-02 23:45,T03,temperatura,18.45
2025-10-03 00:00,L01,luminosidade,0.0
2025-10-03 00:00,L02,luminosidade,33.63
2025-10-03 00:00,L03,luminosidade,94.99
2025-10-03 00:00,O01,ocupacao,0.0
2025-10-03 00:00,O02,ocupacao,0.0
2025-10-03 00:00,O03,ocupacao,0.0
2025-10-03 00:00,T01,temperatura,20.51
2025-10-03 00:00,T02,temperatura,20.89
2025-10-03 00:00,T03,temperatura,20.33
2025-10-03 00:15,L01,luminosidade,0.0
2025-10-03 00:15,L02,luminosidade,0.0
2025-10-03 00:15,L03,luminosidade,0.0
2025-10-03 00:15,O01,ocupacao,1.0
2025-10-03 00:15,O02,ocupacao,0.0
2025-10-03 00:15,O03,ocupacao,0.0
2025-10-03 00:15,T01,temperatura,20.11
2025-10-03 00:15,T02,temperatura,20.88
2025-10-03 00:15,T03,temperatura,20.2
2025-10-03 00:30,L01,luminosidade,0.0
2025-10-03 00:30,L02,luminosidade,36.94
2025-10-03 00:30,L03,luminosidade,30.77
2025-10-03 00:30,O01,ocupacao,1.0
2025-10-03 00:30,O02,ocupacao,0.0
2025-10-03 00:30,O03,ocupacao,0.0
2025-10-03 00:30,T01,temperatura,20.57
2025-10-03 00:30,T02,temperatura,19.65
2025-10-03 00:30,T03,temperatura,20.41
2025-10-03 00:45,L01,luminosidade,0.0
2025-10-03 00:45,L02,luminosidade,16.98
2025-10-03 00:45,L03,luminosidade,0.0
2025-10-03 00:45,O01,ocupacao,0.0
2025-10-03 00:45,O02,ocupacao,0.0
2025-10-03 00:45,O03,ocupacao,0.0
2025-10-03 00:45,T01,temperatura,20.71
2025-10-03 00:45,T02,temperatura,19.58
2025-10-03 00:45,T03,temperatura,20.53
2025-10-03 01:00,L01,luminosidade,0.0
2025-10-03 01:00,L02,luminosidade,0.0
2025-10-03 01:00,L03,luminosidade,0.0
2025-10-03 01:00,O01,ocupacao,0.0
2025-10-03 01:00,O02,ocupacao,1.0
2025-10-03 01:00,O03,ocupacao,0.0
2025-10-03 01:00,T01,temperatura,19.98
2025-10-03 01:00,T02,temperatura,19.76
2025-10-03 01:00,T03,temperatura,20.64
2025-10-03 01:15,L01,luminosidade,10.72
2025-10-03 01:15,L02,luminosidade,36.72
2025-10-03 01:15,L03,luminosidade,0.0
2025-10-03 01:15,O01,ocupacao,1.0
2025-10-03 01:15,O02,ocupacao,0.0
2025-10-03 01:15,O03,ocupacao,0.0
2025-10-03 01:15,T01,temperatura,20.34
2025-10-03 01:15,T02,temperatura,20.72
2025-10-03 01:15,T03,temperatura,20.72
2025-10-03 01:30,L01,luminosidade,11.92
2025-10-03 01:30,L02,luminosidade,48.76
2025-10-03 01:30,L03,luminosidade,25.05
2025-10-03 01:30,O01,ocupacao,0.0
2025-10-03 01:30,O02,ocupacao,0.0
2025-10-03 01:30,O03,ocupacao,0.0
2025-10-03 01:30,T01,temperatura,20.06
2025-10-03 01:30,T02,temperatura,20.93
2025-10-03 01:30,T03,temperatura,19.26
2025-10-03 01:45,L01,luminosidade,0.0
2025-10-03 01:45,L02,luminosidade,44.29
2025-10-03 01:45,L03,luminosidade,11.5
2025-10-03 01:45,O01,ocupacao,0.0
2025-10-03 01:45,O02,ocupacao,0.0
2025-10-03 01:45,O03,ocupacao,0.0
2025-10-03 01:45,T01,temperatura,18.55
2025-10-03 01:45,T02,temperatura,19.45
2025-10-03 01:45,T03,temperatura,21.18
2025-10-03 02:00,L01,luminosidade,0.0
2025-10-03 02:00,L02,luminosidade,0.0
2025-10-03 02:00,L03,luminosidade,0.0
2025-10-03 02:00,O01,ocupacao,0.0
2025-10-03 02:00,O02,ocupacao,0.0
2025-10-03 02:00,O03,ocupacao,0.0
2025-10-03 02:00,T01,temperatura,21.31
2025-10-03 02:00,T02,temperatura,20.59
2025-10-03 02:00,T03,temperatura,20.06
2025-10-03 02:15,L01,luminosidade,5.35
2025-10-03 02:15,L02,luminosidade,0.0
2025-10-03 02:15,L03,luminosidade,0.0
2025-10-03 02:15,O01,ocupacao,0.0
2025-10-03 02:15,O02,ocupacao,0.0
2025-10-03 02:15,O03,ocupacao,1.0
2025-10-03 02:15,T01,temperatura,21.18
2025-10-03 02:15,T02,temperatura,20.49
2025-10-03 02:15,T03,temperatura,21.83
2025-10-03 02:30,L01,luminosidade,0.0
2025-10-03 02:30,L02,luminosidade,0.0
2025-10-03 02:30,L03,luminosidade,38.0
2025-10-03 02:30,O01,ocupacao,0.0
2025-10-03 02:30,O02,ocupacao,0.0
2025-10-03 02:30,O03,ocupacao,1.0
2025-10-03 02:30,T01,temperatura,19.66
2025-10-03 02:30,T02,temperatura,19.45
2025-10-03 02:30,T03,temperatura,18.87
2025-10-03 02:45,L01,luminosidade,136.54
2025-10-03 02:45,L02,luminosidade,18.87
2025-10-03 02:45,L03,luminosidade,0.0
2025-10-03 02:45,O01,ocupacao,0.0
2025-10-03 02:45,O02,ocupacao,0.0
2025-10-03 02:45,O03,ocupacao,0.0
2025-10-03 02:45,T01,temperatura,20.87
2025-10-03 02:45,T02,temperatura,19.54
2025-10-03 02:45,T03,temperatura,20.38
2025-10-03 03:00,L01,luminosidade,1.07
2025-10-03 03:00,L02,luminosidade,95.06
2025-10-03 03:00,L03,luminosidade,0.0
2025-10-03 03:00,O01,ocupacao,0.0
2025-10-03 03:00,O02,ocupacao,0.0
2025-10-03 03:00,O03,ocupacao,0.0
2025-10-03 03:00,T01,temperatura,19.74
2025-10-03 03:00,T02,temperatura,19.36
2025-10-03 03:00,T03,temperatura,20.86
2025-10-03 03:15,L01,luminosidade,0.0
2025-10-03 03:15,L02,luminosidade,38.6
2025-10-03 03:15,L03,luminosidade,76.57
2025-10-03 03:15,O01,ocupacao,0.0
2025-10-03 03:15,O02,ocupacao,0.0
2025-10-03 03:15,O03,ocupacao,0.0
2025-10-03 03:15,T01,temperatura,18.9
2025-10-03 03:15,T02,temperatura,18.51
2025-10-03 03:15,T03,temperatura,20.67
2025-10-03 03:30,L01,luminosidade,44.84
2025-10-03 03:30,L02,luminosidade,0.0
2025-10-03 03:30,L03,luminosidade,0.0
2025-10-03 03:30,O01,ocupacao,0.0
2025-10-03 03:30,O02,ocupacao,0.0
2025-10-03 03:30,O03,ocupacao,0.0
2025-10-03 03:30,T01,temperatura,19.61
2025-10-03 03:30,T02,temperatura,20.12
2025-10-03 03:30,T03,temperatura,21.29
2025-10-03 03:45,L01,luminosidade,0.0
2025-10-03 03:45,L02,luminosidade,61.32
2025-10-03 03:45,L03,luminosidade,57.85
2025-10-03 03:45,O01,ocupacao,0.0
2025-10-03 03:45,O02,ocupacao,0.0
2025-10-03 03:45,O03,ocupacao,1.0
2025-10-03 03:45,T01,temperatura,21.22
2025-10-03 03:45,T02,temperatura,19.61
2025-10-03 03:45,T03,temperatura,20.41
2025-10-03 04:00,L01,luminosidade,14.36
2025-10-03 04:00,L02,luminosidade,0.0
2025-10-03 04:00,L03,luminosidade,18.08
2025-10-03 04:00,O01,ocupacao,0.0
2025-10-03 04:00,O02,ocupacao,0.0
2025-10-03 04:00,O03,ocupacao,0.0
2025-10-03 04:00,T01,temperatura,20.57
2025-10-03 04:00,T02,temperatura,20.19
2025-10-03 04:00,T03,temperatura,20.76
2025-10-03 04:15,L01,luminosidade,0.0
2025-10-03 04:15,L02,luminosidade,0.0
2025-10-03 04:15,L03,luminosidade,36.63
2025-10-03 04:15,O01,ocupacao,0.0
2025-10-03 04:15,O02,ocupacao,0.0
2025-10-03 04:15,O03,ocupacao,0.0
2025-10-03 04:15,T01,temperatura,18.64
2025-10-03 04:15,T02,temperatura,19.48
2025-10-03 04:15,T03,temperatura,22.14
2025-10-03 04:30,L01,luminosidade,45.96
2025-10-03 04:30,L02,luminosidade,50.03
2025-10-03 04:30,L03,luminosidade,0.0
2025-10-03 04:30,O01,ocupacao,0.0
2025-10-03 04:30,O02,ocupacao,0.0
2025-10-03 04:30,O03,ocupacao,0.0
2025-10-03 04:30,T01,temperatura,19.48
2025-10-03 04:30,T02,temperatura,21.42
2025-10-03 04:30,T03,temperatura,19.05
2025-10-03 04:45,L01,luminosidade,58.56
2025-10-03 04:45,L02,luminosidade,79.28
2025-10-03 04:45,L03,luminosidade,38.98
2025-10-03 04:45,O01,ocupacao,0.0
2025-10-03 04:45,O02,ocupacao,0.0
2025-10-03 04:45,O03,ocupacao,0.0
2025-10-03 04:45,T01,temperatura,18.54
2025-10-03 04:45,T02,temperatura,19.45
2025-10-03 04:45,T03,temperatura,18.53
2025-10-03 05:00,L01,luminosidade,38.98
2025-10-03 05:00,L02,luminosidade,65.52
2025-10-03 05:00,L03,luminosidade,69.78
2025-10-03 05:00,O01,ocupacao,0.0
2025-10-03 05:00,O02,ocupacao,0.0
2025-10-03 05:00,O03,ocupacao,0.0
2025-10-03 05:00,T01,temperatura,19.12
2025-10-03 05:00,T02,temperatura,19.83
2025-10-03 05:00,T03,temperatura,19.75
2025-10-03 05:15,L01,luminosidade,63.62
